OrderID,CustomerID,ProductID,Quantity,Date and time of purchase,Delivery time,Delivery Status
14090,254,21,1,17-09-2024 14:50,22-09-2024 14:50,Delivered
14091,185,50,5,18-08-2024 20:09,23-08-2024 20:09,Delivered
14092,241,28,4,12-08-2024 06:48,,Cancelled
14093,393,24,2,01-05-2024 05:15,06-05-2024 05:15,Delivered
14094,354,44,5,27-07-2024 23:35,02-08-2024 23:35,Delivered
14095,275,66,2,23-03-2024 00:45,28-03-2024 00:45,Delivered
14096,297,56,1,14-10-2024 11:31,19-10-2024 11:31,Delivered
14097,291,2,1,26-03-2024 07:17,01-04-2024 07:17,Delivered
14098,315,59,5,29-01-2024 22:11,03-02-2024 22:11,Delivered
14099,176,37,2,04-01-2024 00:38,09-01-2024 00:38,Delivered
14100,294,35,1,05-01-2024 16:36,,Cancelled
14101,12,74,3,16-01-2024 14:35,19-01-2024 14:35,Delivered
14102,433,54,5,31-10-2024 04:15,04-11-2024 04:15,Delivered
14103,71,31,1,31-10-2024 20:48,06-11-2024 20:48,Delivered
14104,239,62,3,25-02-2024 02:16,01-03-2024 02:16,Delivered
14105,199,20,4,11-01-2024 02:58,16-01-2024 02:58,Delivered
14106,41,27,5,04-07-2024 21:26,07-07-2024 21:26,Delivered
14107,79,8,3,06-02-2024 12:14,11-02-2024 12:14,Delivered
14108,401,65,5,24-02-2024 21:11,,Cancelled
14109,400,63,3,26-08-2024 11:35,30-08-2024 11:35,Delivered
14110,19,12,3,29-08-2024 11:29,05-09-2024 11:29,Delivered
14111,101,34,5,05-09-2024 07:38,10-09-2024 07:38,Delivered
14112,131,57,5,24-07-2024 00:55,31-07-2024 00:55,Delivered
14113,425,54,1,29-03-2024 18:47,04-04-2024 18:47,Delivered
14114,201,15,1,28-05-2024 13:29,30-05-2024 13:29,Delivered
14115,360,16,1,19-06-2024 00:53,22-06-2024 00:53,Delivered
14116,451,8,5,17-02-2024 19:38,22-02-2024 19:38,Delivered
14117,416,20,2,01-03-2024 08:14,04-03-2024 08:14,Delivered
14118,108,34,5,04-11-2024 21:25,,Cancelled
14119,363,67,1,16-08-2024 15:11,21-08-2024 15:11,Delivered
14120,8,28,1,07-10-2024 14:51,,Cancelled
14121,374,35,4,06-02-2024 17:34,09-02-2024 17:34,Delivered
14122,288,30,4,16-07-2024 10:23,23-07-2024 10:23,Delivered
14123,297,65,5,25-04-2024 08:39,,Cancelled
14124,142,42,4,28-10-2024 01:28,,Cancelled
14125,301,3,1,09-03-2024 21:53,14-03-2024 21:53,Delivered
14126,165,30,4,26-01-2024 19:00,01-02-2024 19:00,Delivered
14127,26,22,5,04-08-2024 13:40,07-08-2024 13:40,Delivered
14128,323,19,5,25-08-2024 13:42,31-08-2024 13:42,Delivered
14129,187,39,4,13-01-2024 08:00,20-01-2024 08:00,Delivered
14130,153,43,2,23-07-2024 12:07,,Cancelled
14131,352,1,4,31-08-2024 04:41,,Cancelled
14132,35,72,3,03-03-2024 23:17,07-03-2024 23:17,Delivered
14133,185,41,3,14-05-2024 03:57,,Cancelled
14134,373,55,4,22-03-2024 09:05,24-03-2024 09:05,Delivered
14135,300,50,5,01-01-2024 11:45,,Cancelled
14136,205,31,5,03-03-2024 19:34,06-03-2024 19:34,Delivered
14137,275,33,1,07-03-2024 09:11,13-03-2024 09:11,Delivered
14138,279,23,5,28-09-2024 12:54,05-10-2024 12:54,Delivered
14139,196,70,1,08-02-2024 20:40,12-02-2024 20:40,Delivered
14140,207,72,1,10-01-2024 19:35,,Cancelled
14141,325,74,4,20-05-2024 16:21,,Cancelled
14142,59,50,2,14-04-2024 22:33,19-04-2024 22:33,Delivered
14143,431,33,5,13-08-2024 09:17,,Cancelled
14144,376,60,2,15-07-2024 18:57,19-07-2024 18:57,Delivered
14145,146,68,2,20-04-2024 08:59,24-04-2024 08:59,Delivered
14146,319,6,4,26-05-2024 17:45,31-05-2024 17:45,Delivered
14147,337,69,3,26-07-2024 01:45,28-07-2024 01:45,Delivered
14148,383,12,4,10-09-2024 23:21,,Cancelled
14149,185,52,1,20-03-2024 20:23,,Cancelled
14150,259,68,2,10-08-2024 18:13,17-08-2024 18:13,Delivered
14151,266,60,5,01-11-2024 21:29,04-11-2024 21:29,Delivered
14152,45,56,3,18-01-2024 12:33,24-01-2024 12:33,Delivered
14153,461,12,1,11-03-2024 21:32,,Cancelled
14154,144,39,5,28-03-2024 11:11,,Cancelled
14155,136,19,1,18-01-2024 00:25,25-01-2024 00:25,Delivered
14156,157,46,2,02-09-2024 21:04,06-09-2024 21:04,Delivered
14157,167,66,2,03-02-2024 04:07,08-02-2024 04:07,Delivered
14158,21,3,4,25-01-2024 13:08,,Cancelled
14159,213,53,5,02-11-2024 18:13,06-11-2024 18:13,Delivered
14160,62,23,5,29-03-2024 07:14,31-03-2024 07:14,Delivered
14161,167,45,2,28-09-2024 09:05,,Cancelled
14162,274,52,5,06-08-2024 15:20,,Cancelled
14163,29,50,3,27-04-2024 14:32,03-05-2024 14:32,Delivered
14164,437,77,2,20-01-2024 01:13,24-01-2024 01:13,Delivered
14165,449,22,3,18-06-2024 08:34,,Cancelled
14166,445,24,4,24-08-2024 22:51,31-08-2024 22:51,Delivered
14167,328,1,4,30-09-2024 22:11,02-10-2024 22:11,Delivered
14168,443,33,1,20-09-2024 02:21,27-09-2024 02:21,Delivered
14169,440,30,4,18-05-2024 10:05,20-05-2024 10:05,Delivered
14170,197,62,4,09-08-2024 22:49,,Cancelled
14171,77,74,3,20-09-2024 11:45,,Cancelled
14172,192,9,1,12-02-2024 09:07,18-02-2024 09:07,Delivered
14173,156,64,2,14-06-2024 03:40,17-06-2024 03:40,Delivered
14174,155,33,4,14-10-2024 21:56,17-10-2024 21:56,Delivered
14175,166,65,1,30-05-2024 16:15,05-06-2024 16:15,Delivered
14176,349,62,2,26-05-2024 08:09,,Cancelled
14177,84,70,4,20-04-2024 16:20,22-04-2024 16:20,Delivered
14178,220,59,3,29-02-2024 09:26,,Cancelled
14179,455,55,1,09-02-2024 19:37,11-02-2024 19:37,Delivered
14180,418,64,1,15-02-2024 08:55,21-02-2024 08:55,Delivered
14181,90,53,1,01-06-2024 10:34,04-06-2024 10:34,Delivered
14182,41,39,3,11-01-2024 16:16,,Cancelled
14183,447,79,1,05-05-2024 13:00,08-05-2024 13:00,Delivered
14184,296,25,1,07-01-2024 13:42,11-01-2024 13:42,Delivered
14185,115,19,3,13-01-2024 13:15,15-01-2024 13:15,Delivered
14186,369,2,1,04-01-2024 21:48,07-01-2024 21:48,Delivered
14187,43,17,5,29-09-2024 06:56,01-10-2024 06:56,Delivered
14188,252,4,1,22-01-2024 13:43,29-01-2024 13:43,Delivered
14189,51,21,3,20-01-2024 10:31,22-01-2024 10:31,Delivered
14190,123,75,5,11-09-2024 05:04,18-09-2024 05:04,Delivered
14191,64,40,5,10-02-2024 07:24,,Cancelled
14192,156,5,1,14-06-2024 01:51,20-06-2024 01:51,Delivered
14193,419,68,3,19-07-2024 08:17,26-07-2024 08:17,Delivered
14194,419,78,5,30-05-2024 19:01,03-06-2024 19:01,Delivered
14195,186,75,2,06-01-2024 13:32,09-01-2024 13:32,Delivered
14196,143,73,5,08-02-2024 08:22,10-02-2024 08:22,Delivered
14197,337,55,2,22-09-2024 03:18,,Cancelled
14198,430,51,2,02-04-2024 17:41,08-04-2024 17:41,Delivered
14199,49,74,1,25-01-2024 21:26,01-02-2024 21:26,Delivered
14200,437,1,1,22-09-2024 20:41,,Cancelled
14201,150,71,2,14-08-2024 06:34,18-08-2024 06:34,Delivered
14202,1,25,5,21-05-2024 19:38,26-05-2024 19:38,Delivered
14203,25,12,1,09-02-2024 16:32,,Cancelled
14204,3,67,5,27-03-2024 08:41,29-03-2024 08:41,Delivered
14205,338,22,3,02-10-2024 11:22,07-10-2024 11:22,Delivered
14206,447,58,5,20-03-2024 02:49,,Cancelled
14207,205,22,2,24-04-2024 18:11,27-04-2024 18:11,Delivered
14208,50,53,5,13-08-2024 12:24,20-08-2024 12:24,Delivered
14209,94,63,4,13-05-2024 18:15,15-05-2024 18:15,Delivered
14210,269,15,4,25-01-2024 07:17,30-01-2024 07:17,Delivered
14211,282,17,1,30-08-2024 09:10,,Cancelled
14212,261,29,5,17-03-2024 23:47,,Cancelled
14213,422,72,3,17-07-2024 04:22,24-07-2024 04:22,Delivered
14214,448,36,5,05-01-2024 22:15,11-01-2024 22:15,Delivered
14215,70,11,1,08-08-2024 02:39,14-08-2024 02:39,Delivered
14216,219,74,2,02-05-2024 04:01,,Cancelled
14217,261,56,5,03-10-2024 13:14,08-10-2024 13:14,Delivered
14218,314,46,3,15-07-2024 09:45,20-07-2024 09:45,Delivered
14219,417,54,1,18-03-2024 08:49,20-03-2024 08:49,Delivered
14220,41,6,2,24-03-2024 01:14,27-03-2024 01:14,Delivered
14221,314,44,5,26-07-2024 09:13,30-07-2024 09:13,Delivered
14222,320,10,5,25-08-2024 17:21,,Cancelled
14223,111,69,3,06-05-2024 19:20,08-05-2024 19:20,Delivered
14224,265,65,1,27-01-2024 00:40,03-02-2024 00:40,Delivered
14225,400,15,2,16-10-2024 06:23,,Cancelled
14226,239,56,1,14-05-2024 12:28,,Cancelled
14227,126,6,2,12-06-2024 11:43,17-06-2024 11:43,Delivered
14228,330,10,1,04-06-2024 15:59,06-06-2024 15:59,Delivered
14229,39,12,1,01-09-2024 02:22,,Cancelled
14230,27,39,3,13-09-2024 17:27,,Cancelled
14231,62,68,1,06-03-2024 13:11,12-03-2024 13:11,Delivered
14232,412,75,5,25-03-2024 18:51,,Cancelled
14233,176,44,4,02-09-2024 12:13,05-09-2024 12:13,Delivered
14234,110,70,3,17-10-2024 16:38,,Cancelled
14235,345,38,2,11-07-2024 16:31,18-07-2024 16:31,Delivered
14236,77,27,1,31-05-2024 13:33,04-06-2024 13:33,Delivered
14237,306,37,4,16-04-2024 07:00,18-04-2024 07:00,Delivered
14238,154,28,5,11-08-2024 05:04,,Cancelled
14239,274,50,4,16-05-2024 08:05,20-05-2024 08:05,Delivered
14240,101,65,4,10-08-2024 00:42,,Cancelled
14241,282,34,1,27-08-2024 16:14,03-09-2024 16:14,Delivered
14242,456,65,3,06-10-2024 00:53,,Cancelled
14243,308,20,5,07-10-2024 06:55,11-10-2024 06:55,Delivered
14244,34,33,3,05-04-2024 19:04,09-04-2024 19:04,Delivered
14245,221,75,3,10-06-2024 04:04,16-06-2024 04:04,Delivered
14246,60,75,1,13-05-2024 01:32,20-05-2024 01:32,Delivered
14247,113,19,3,21-09-2024 15:41,25-09-2024 15:41,Delivered
14248,154,5,1,23-09-2024 21:50,25-09-2024 21:50,Delivered
14249,29,32,1,16-03-2024 07:48,22-03-2024 07:48,Delivered
14250,94,58,1,11-05-2024 15:22,13-05-2024 15:22,Delivered
14251,1,22,2,23-10-2024 23:52,28-10-2024 23:52,Delivered
14252,459,80,2,15-09-2024 01:43,22-09-2024 01:43,Delivered
14253,88,21,1,24-04-2024 01:49,01-05-2024 01:49,Delivered
14254,155,23,4,28-08-2024 19:17,02-09-2024 19:17,Delivered
14255,78,4,2,16-02-2024 06:33,21-02-2024 06:33,Delivered
14256,170,24,1,28-08-2024 13:08,30-08-2024 13:08,Delivered
14257,358,72,5,20-03-2024 10:05,24-03-2024 10:05,Delivered
14258,310,56,1,29-07-2024 10:35,31-07-2024 10:35,Delivered
14259,248,61,5,26-06-2024 00:40,29-06-2024 00:40,Delivered
14260,144,75,4,12-04-2024 11:44,,Cancelled
14261,408,7,3,05-01-2024 11:35,,Cancelled
14262,179,1,1,22-06-2024 16:16,27-06-2024 16:16,Delivered
14263,213,56,2,23-05-2024 14:36,29-05-2024 14:36,Delivered
14264,154,39,2,15-10-2024 23:59,,Cancelled
14265,49,54,4,07-05-2024 05:09,13-05-2024 05:09,Delivered
14266,391,60,1,29-10-2024 10:45,,Cancelled
14267,274,69,2,17-06-2024 20:33,,Cancelled
14268,442,73,2,05-10-2024 23:04,08-10-2024 23:04,Delivered
14269,184,25,2,30-01-2024 18:54,,Cancelled
14270,241,22,1,19-04-2024 07:23,26-04-2024 07:23,Delivered
14271,303,18,1,07-01-2024 04:03,10-01-2024 04:03,Delivered
14272,355,57,5,31-10-2024 21:59,07-11-2024 21:59,Delivered
14273,98,48,3,24-05-2024 17:25,27-05-2024 17:25,Delivered
14274,96,67,4,19-08-2024 06:08,,Cancelled
14275,400,49,5,14-06-2024 06:51,20-06-2024 06:51,Delivered
14276,396,50,1,10-01-2024 00:35,,Cancelled
14277,433,78,2,20-06-2024 12:09,25-06-2024 12:09,Delivered
14278,130,14,2,12-07-2024 23:55,17-07-2024 23:55,Delivered
14279,197,41,2,22-05-2024 21:03,,Cancelled
14280,426,35,1,26-07-2024 18:05,29-07-2024 18:05,Delivered
14281,54,68,2,21-06-2024 11:29,27-06-2024 11:29,Delivered
14282,331,78,3,17-09-2024 06:45,21-09-2024 06:45,Delivered
14283,432,60,3,10-04-2024 02:00,16-04-2024 02:00,Delivered
14284,145,16,3,23-09-2024 15:37,29-09-2024 15:37,Delivered
14285,347,63,5,31-07-2024 20:25,04-08-2024 20:25,Delivered
14286,215,51,3,22-08-2024 17:10,,Cancelled
14287,165,44,4,22-01-2024 22:59,26-01-2024 22:59,Delivered
14288,112,24,2,16-08-2024 08:22,,Cancelled
14289,88,57,4,20-06-2024 15:48,22-06-2024 15:48,Delivered
14290,250,52,2,07-03-2024 00:25,,Cancelled
14291,263,59,2,12-08-2024 04:16,19-08-2024 04:16,Delivered
14292,48,20,4,11-07-2024 09:32,13-07-2024 09:32,Delivered
14293,430,48,3,10-02-2024 17:00,14-02-2024 17:00,Delivered
14294,383,31,1,05-06-2024 21:00,10-06-2024 21:00,Delivered
14295,346,30,5,22-08-2024 08:37,29-08-2024 08:37,Delivered
14296,27,58,2,09-08-2024 06:02,13-08-2024 06:02,Delivered
14297,231,74,3,21-02-2024 16:14,27-02-2024 16:14,Delivered
14298,88,56,2,16-06-2024 17:14,21-06-2024 17:14,Delivered
14299,431,44,2,25-07-2024 19:57,,Cancelled
14300,134,26,3,05-09-2024 23:39,,Cancelled
14301,394,54,4,12-08-2024 00:07,,Cancelled
14302,17,59,3,31-03-2024 08:46,,Cancelled
14303,438,28,2,05-03-2024 12:55,09-03-2024 12:55,Delivered
14304,85,3,4,26-06-2024 19:54,03-07-2024 19:54,Delivered
14305,196,27,3,29-01-2024 10:43,31-01-2024 10:43,Delivered
14306,158,37,4,01-01-2024 13:10,06-01-2024 13:10,Delivered
14307,192,16,2,25-02-2024 10:27,28-02-2024 10:27,Delivered
14308,90,36,4,27-05-2024 10:20,01-06-2024 10:20,Delivered
14309,117,7,1,20-06-2024 14:52,24-06-2024 14:52,Delivered
14310,346,58,1,30-09-2024 09:55,,Cancelled
14311,205,53,4,06-10-2024 23:09,08-10-2024 23:09,Delivered
14312,333,10,5,01-06-2024 12:45,03-06-2024 12:45,Delivered
14313,182,26,1,30-01-2024 18:34,05-02-2024 18:34,Delivered
14314,227,78,1,27-07-2024 21:54,,Cancelled
14315,353,17,3,19-09-2024 17:47,,Cancelled
14316,354,24,5,20-04-2024 17:32,25-04-2024 17:32,Delivered
14317,156,41,3,12-01-2024 04:55,15-01-2024 04:55,Delivered
14318,170,78,1,04-02-2024 07:22,,Cancelled
14319,202,25,4,18-05-2024 05:21,,Cancelled
14320,250,60,1,18-10-2024 08:38,23-10-2024 08:38,Delivered
14321,108,27,4,20-01-2024 11:59,26-01-2024 11:59,Delivered
14322,384,48,3,23-08-2024 14:36,30-08-2024 14:36,Delivered
14323,372,54,5,19-03-2024 17:21,23-03-2024 17:21,Delivered
14324,344,24,2,23-09-2024 21:21,25-09-2024 21:21,Delivered
14325,85,79,5,29-06-2024 10:48,01-07-2024 10:48,Delivered
14326,427,48,2,17-08-2024 00:48,,Cancelled
14327,417,3,5,01-03-2024 04:05,05-03-2024 04:05,Delivered
14328,2,14,2,24-09-2024 22:41,26-09-2024 22:41,Delivered
14329,274,51,4,17-09-2024 22:53,23-09-2024 22:53,Delivered
14330,380,8,3,16-06-2024 16:36,18-06-2024 16:36,Delivered
14331,194,63,2,22-08-2024 19:59,24-08-2024 19:59,Delivered
14332,35,25,5,20-05-2024 15:18,26-05-2024 15:18,Delivered
14333,371,74,4,19-10-2024 06:19,26-10-2024 06:19,Delivered
14334,372,29,3,02-10-2024 02:00,,Cancelled
14335,54,75,1,06-04-2024 19:45,09-04-2024 19:45,Delivered
14336,24,67,1,27-09-2024 18:54,02-10-2024 18:54,Delivered
14337,224,73,5,02-11-2024 02:28,06-11-2024 02:28,Delivered
14338,168,75,1,15-02-2024 08:21,,Cancelled
14339,383,6,3,04-07-2024 17:45,,Cancelled
14340,39,46,5,15-09-2024 13:39,18-09-2024 13:39,Delivered
14341,98,66,5,18-10-2024 05:25,,Cancelled
14342,422,17,5,19-09-2024 04:24,22-09-2024 04:24,Delivered
14343,132,76,4,15-02-2024 00:26,,Cancelled
14344,365,24,4,08-05-2024 08:35,10-05-2024 08:35,Delivered
14345,73,36,3,04-05-2024 18:19,,Cancelled
14346,34,46,2,19-09-2024 02:08,25-09-2024 02:08,Delivered
14347,74,72,4,06-03-2024 15:17,,Cancelled
14348,446,60,2,12-02-2024 21:19,16-02-2024 21:19,Delivered
14349,252,75,4,20-09-2024 18:31,,Cancelled
14350,444,7,5,23-06-2024 11:58,25-06-2024 11:58,Delivered
14351,148,8,2,17-10-2024 20:32,22-10-2024 20:32,Delivered
14352,405,46,1,16-02-2024 08:41,,Cancelled
14353,69,30,5,09-07-2024 18:27,15-07-2024 18:27,Delivered
14354,151,31,1,26-04-2024 20:41,02-05-2024 20:41,Delivered
14355,339,12,5,12-07-2024 20:59,17-07-2024 20:59,Delivered
14356,459,66,1,20-10-2024 06:00,26-10-2024 06:00,Delivered
14357,19,12,2,12-02-2024 05:29,18-02-2024 05:29,Delivered
14358,413,52,5,02-02-2024 00:39,,Cancelled
14359,104,49,5,08-06-2024 08:27,10-06-2024 08:27,Delivered
14360,301,6,1,05-02-2024 17:54,09-02-2024 17:54,Delivered
14361,52,50,2,27-10-2024 04:19,01-11-2024 04:19,Delivered
14362,243,50,2,10-01-2024 10:34,12-01-2024 10:34,Delivered
14363,312,1,5,23-09-2024 02:40,25-09-2024 02:40,Delivered
14364,72,19,4,02-10-2024 08:16,,Cancelled
14365,168,20,5,04-03-2024 22:49,10-03-2024 22:49,Delivered
14366,259,70,4,16-08-2024 02:09,,Cancelled
14367,310,54,4,18-07-2024 01:47,,Cancelled
14368,161,25,1,05-02-2024 19:45,09-02-2024 19:45,Delivered
14369,430,71,2,08-09-2024 09:58,,Cancelled
14370,385,42,2,06-02-2024 13:35,,Cancelled
14371,283,50,4,04-02-2024 15:51,10-02-2024 15:51,Delivered
14372,45,76,5,04-08-2024 12:35,07-08-2024 12:35,Delivered
14373,174,13,1,02-08-2024 17:20,06-08-2024 17:20,Delivered
14374,228,18,1,05-07-2024 08:42,12-07-2024 08:42,Delivered
14375,103,7,5,21-06-2024 06:36,24-06-2024 06:36,Delivered
14376,251,47,3,15-03-2024 22:25,17-03-2024 22:25,Delivered
14377,55,39,3,18-02-2024 22:06,21-02-2024 22:06,Delivered
14378,381,17,2,15-03-2024 08:04,19-03-2024 08:04,Delivered
14379,360,21,3,14-09-2024 04:31,16-09-2024 04:31,Delivered
14380,137,57,3,25-08-2024 05:56,01-09-2024 05:56,Delivered
14381,235,40,1,19-06-2024 10:51,25-06-2024 10:51,Delivered
14382,29,61,2,11-01-2024 22:08,,Cancelled
14383,175,26,3,25-09-2024 19:01,29-09-2024 19:01,Delivered
14384,345,68,2,18-02-2024 23:40,,Cancelled
14385,50,41,4,09-07-2024 00:15,,Cancelled
14386,368,50,4,13-03-2024 09:05,18-03-2024 09:05,Delivered
14387,445,40,2,09-09-2024 07:28,,Cancelled
14388,263,55,4,15-01-2024 00:47,19-01-2024 00:47,Delivered
14389,175,27,3,01-05-2024 00:38,06-05-2024 00:38,Delivered
14390,244,26,2,16-06-2024 12:32,21-06-2024 12:32,Delivered
14391,331,8,2,16-09-2024 18:49,22-09-2024 18:49,Delivered
14392,249,77,3,04-09-2024 06:52,07-09-2024 06:52,Delivered
14393,130,78,2,18-09-2024 17:50,22-09-2024 17:50,Delivered
14394,343,6,5,23-06-2024 15:34,28-06-2024 15:34,Delivered
14395,5,74,5,28-02-2024 23:38,05-03-2024 23:38,Delivered
14396,8,67,3,14-07-2024 00:03,20-07-2024 00:03,Delivered
14397,294,42,1,28-08-2024 15:41,,Cancelled
14398,21,29,2,17-05-2024 10:31,,Cancelled
14399,154,49,4,13-03-2024 17:03,16-03-2024 17:03,Delivered
14400,41,44,3,08-05-2024 06:32,11-05-2024 06:32,Delivered
14401,69,10,5,01-01-2024 03:36,,Cancelled
14402,383,39,1,17-09-2024 06:00,24-09-2024 06:00,Delivered
14403,438,21,1,28-04-2024 13:29,04-05-2024 13:29,Delivered
14404,8,80,3,14-01-2024 17:15,19-01-2024 17:15,Delivered
14405,354,69,4,22-06-2024 20:24,27-06-2024 20:24,Delivered
14406,64,47,4,30-04-2024 17:18,,Cancelled
14407,306,21,3,14-10-2024 23:27,,Cancelled
14408,184,79,3,07-10-2024 22:53,14-10-2024 22:53,Delivered
14409,338,51,5,11-05-2024 08:00,,Cancelled
14410,431,51,2,24-10-2024 10:29,,Cancelled
14411,459,24,2,03-09-2024 05:17,08-09-2024 05:17,Delivered
14412,242,6,3,18-04-2024 03:40,24-04-2024 03:40,Delivered
14413,366,49,3,07-03-2024 00:41,,Cancelled
14414,431,43,5,24-10-2024 07:58,26-10-2024 07:58,Delivered
14415,335,27,5,02-02-2024 18:32,06-02-2024 18:32,Delivered
14416,151,8,2,10-08-2024 18:31,,Cancelled
14417,206,55,1,29-05-2024 03:16,05-06-2024 03:16,Delivered
14418,436,47,4,29-07-2024 09:24,,Cancelled
14419,155,11,4,27-01-2024 22:08,29-01-2024 22:08,Delivered
14420,394,54,4,26-05-2024 23:18,31-05-2024 23:18,Delivered
14421,312,50,5,29-05-2024 07:34,05-06-2024 07:34,Delivered
14422,215,20,2,18-08-2024 11:46,21-08-2024 11:46,Delivered
14423,4,48,5,01-09-2024 06:22,,Cancelled
14424,179,14,4,31-03-2024 23:47,05-04-2024 23:47,Delivered
14425,44,59,4,20-08-2024 00:51,25-08-2024 00:51,Delivered
14426,400,54,2,09-03-2024 14:56,12-03-2024 14:56,Delivered
14427,284,26,5,25-05-2024 15:49,31-05-2024 15:49,Delivered
14428,266,71,2,21-07-2024 12:26,27-07-2024 12:26,Delivered
14429,210,29,4,01-09-2024 10:50,04-09-2024 10:50,Delivered
14430,99,28,5,11-05-2024 00:19,,Cancelled
14431,267,16,4,12-02-2024 07:38,,Cancelled
14432,89,60,5,15-02-2024 17:59,20-02-2024 17:59,Delivered
14433,225,6,3,14-06-2024 13:08,21-06-2024 13:08,Delivered
14434,322,28,1,26-05-2024 20:47,,Cancelled
14435,429,42,2,16-05-2024 08:39,22-05-2024 08:39,Delivered
14436,353,58,1,02-01-2024 08:48,09-01-2024 08:48,Delivered
14437,90,50,1,14-08-2024 11:23,17-08-2024 11:23,Delivered
14438,59,32,2,03-06-2024 06:18,08-06-2024 06:18,Delivered
14439,158,41,1,19-08-2024 03:36,25-08-2024 03:36,Delivered
14440,211,15,5,22-04-2024 14:27,29-04-2024 14:27,Delivered
14441,194,59,5,18-02-2024 18:45,22-02-2024 18:45,Delivered
14442,170,22,2,25-08-2024 11:08,28-08-2024 11:08,Delivered
14443,203,33,2,28-10-2024 04:11,04-11-2024 04:11,Delivered
14444,426,64,4,24-03-2024 22:46,29-03-2024 22:46,Delivered
14445,196,17,2,09-09-2024 22:45,14-09-2024 22:45,Delivered
14446,176,27,1,21-09-2024 05:54,,Cancelled
14447,94,70,2,17-07-2024 06:57,22-07-2024 06:57,Delivered
14448,367,63,3,01-10-2024 15:50,,Cancelled
14449,90,74,3,11-01-2024 12:48,,Cancelled
14450,229,30,4,10-07-2024 12:32,,Cancelled
14451,243,48,5,04-03-2024 18:27,,Cancelled
14452,456,74,2,14-02-2024 12:14,19-02-2024 12:14,Delivered
14453,207,1,4,31-03-2024 14:30,06-04-2024 14:30,Delivered
14454,221,51,4,03-06-2024 16:17,07-06-2024 16:17,Delivered
14455,105,35,1,26-10-2024 05:56,29-10-2024 05:56,Delivered
14456,59,30,1,15-09-2024 23:06,19-09-2024 23:06,Delivered
14457,210,28,5,28-07-2024 21:18,04-08-2024 21:18,Delivered
14458,422,77,4,16-06-2024 04:41,,Cancelled
14459,12,15,5,15-01-2024 01:08,,Cancelled
14460,437,38,1,30-05-2024 06:10,02-06-2024 06:10,Delivered
14461,251,14,4,20-03-2024 00:16,27-03-2024 00:16,Delivered
14462,261,41,5,14-03-2024 07:39,17-03-2024 07:39,Delivered
14463,114,61,4,30-08-2024 20:40,,Cancelled
14464,322,19,4,13-05-2024 15:24,19-05-2024 15:24,Delivered
14465,422,15,1,06-05-2024 10:43,12-05-2024 10:43,Delivered
14466,388,39,2,08-08-2024 04:45,11-08-2024 04:45,Delivered
14467,381,27,1,18-01-2024 23:19,,Cancelled
14468,397,1,3,12-09-2024 07:06,14-09-2024 07:06,Delivered
14469,28,12,4,29-07-2024 01:57,03-08-2024 01:57,Delivered
14470,53,16,5,08-06-2024 04:42,15-06-2024 04:42,Delivered
14471,178,38,5,16-06-2024 12:51,,Cancelled
14472,452,75,2,15-03-2024 04:19,19-03-2024 04:19,Delivered
14473,97,38,3,13-08-2024 00:48,17-08-2024 00:48,Delivered
14474,25,7,2,04-03-2024 16:30,11-03-2024 16:30,Delivered
14475,206,7,5,08-10-2024 02:05,,Cancelled
14476,305,17,1,21-07-2024 17:46,,Cancelled
14477,19,80,2,14-09-2024 14:34,18-09-2024 14:34,Delivered
14478,345,9,2,31-07-2024 08:24,,Cancelled
14479,348,54,3,29-05-2024 16:12,02-06-2024 16:12,Delivered
14480,441,65,5,21-05-2024 15:10,25-05-2024 15:10,Delivered
14481,445,30,4,29-08-2024 18:25,,Cancelled
14482,360,62,3,25-04-2024 11:21,27-04-2024 11:21,Delivered
14483,45,68,5,10-08-2024 07:57,15-08-2024 07:57,Delivered
14484,191,1,4,16-04-2024 09:56,23-04-2024 09:56,Delivered
14485,344,60,5,23-10-2024 15:42,30-10-2024 15:42,Delivered
14486,294,56,3,12-07-2024 03:03,,Cancelled
14487,459,72,3,12-07-2024 18:24,15-07-2024 18:24,Delivered
14488,134,66,4,06-04-2024 20:34,11-04-2024 20:34,Delivered
14489,342,4,4,23-07-2024 02:26,26-07-2024 02:26,Delivered
14490,320,80,5,20-03-2024 12:35,,Cancelled
14491,424,55,5,16-01-2024 01:46,23-01-2024 01:46,Delivered
14492,344,32,1,13-03-2024 18:09,,Cancelled
14493,226,79,5,18-05-2024 02:49,24-05-2024 02:49,Delivered
14494,317,21,5,09-04-2024 22:21,11-04-2024 22:21,Delivered
14495,285,3,3,27-04-2024 05:08,29-04-2024 05:08,Delivered
14496,331,36,3,14-05-2024 18:54,20-05-2024 18:54,Delivered
14497,450,28,2,11-06-2024 03:48,14-06-2024 03:48,Delivered
14498,99,41,1,04-06-2024 02:19,11-06-2024 02:19,Delivered
14499,23,33,3,20-02-2024 11:51,,Cancelled
14500,417,50,5,14-03-2024 16:41,17-03-2024 16:41,Delivered
14501,432,21,1,11-08-2024 03:18,17-08-2024 03:18,Delivered
14502,185,7,5,23-06-2024 03:54,28-06-2024 03:54,Delivered
14503,154,49,2,26-10-2024 04:57,,Cancelled
14504,403,25,5,18-03-2024 08:20,20-03-2024 08:20,Delivered
14505,142,1,5,04-11-2024 05:55,,Cancelled
14506,274,1,2,07-02-2024 02:26,,Cancelled
